ex_name,ex_version,ex_prompt_version,timestamp,index,config_name,config_label,config_deployment,config_api_version,config_temperature,config_max_tokens,config_n_responses,config_stop,config_top_p,config_top_k,fact,measures,dependencies,node_tp,node_fp,node_fn,edges_tp,edges_fn,edges_fp,edges_precision,edges_recall,edges_f1,nodes_tp,nodes_fn,nodes_fp,nodes_precision,nodes_recall,nodes_f1
exercise-3,demand,rq4-example,2024-11-12T15-40-56,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'store', 'label': 'tp', 'to': 'storeName'}, {'from': 'store', 'label': 'tp', 'to': 'storeAddress'}, {'from': 'store', 'label': 'tp', 'to': 'storeType'}, {'from': 'store', 'label': 'tp', 'to': 'country'}, {'from': 'country', 'label': 'tp', 'to': 'area'}, {'from': 'creditCard', 'label': 'tp', 'to': 'creditCardType'}, {'from': 'creditCard', 'label': 'tp', 'to': 'holder'}, {'from': 'creditCard', 'label': 'fp', 'to': 'expirationDate'}, {'from': 'creditCard', 'label': 'tp', 'to': 'creditLimit'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'circuit'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'issuingBank'}, {'from': 'issuingBank', 'label': 'tp', 'to': 'issuingBankAddress'}, {'from': 'issuingBank', 'label': 'fp', 'to': 'bankCountry'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'creditCardName'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'color'}, {'from': 'holder', 'label': 'tp', 'to': 'firstName'}, {'from': 'holder', 'label': 'tp', 'to': 'lastName'}, {'from': 'holder', 'label': 'tp', 'to': 'age'}, {'from': 'holder', 'label': 'tp', 'to': 'job'}, {'from': 'holder', 'label': 'tp', 'to': 'incomeRange'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'amount'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'exchange'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'store'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'creditCard'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'date'}]","['date', 'color', 'issuingbank', 'job', 'storetype', 'creditcard', 'purchase', 'amount', 'creditcardname', 'creditcardtype', 'exchange', 'firstname', 'issuingbankaddress', 'creditlimit', 'incomerange', 'storename', 'circuit', 'store', 'holder', 'lastname', 'area', 'country', 'storeaddress', 'age']","['bankcountry', 'expirationdate']","['lastname', 'firstname']",19,4,3,0.92,0.92,0.92,24,6,3,0.9231,0.8571,0.96
exercise-3,demand,rq4-example,2024-11-12T15-41-18,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'store', 'label': 'tp', 'to': 'storeName'}, {'from': 'store', 'label': 'tp', 'to': 'storeAddress'}, {'from': 'store', 'label': 'tp', 'to': 'storeType'}, {'from': 'store', 'label': 'tp', 'to': 'country'}, {'from': 'country', 'label': 'tp', 'to': 'area'}, {'from': 'creditCard', 'label': 'tp', 'to': 'creditCardType'}, {'from': 'creditCard', 'label': 'tp', 'to': 'holder'}, {'from': 'creditCard', 'label': 'fp', 'to': 'expirationDate'}, {'from': 'creditCard', 'label': 'tp', 'to': 'creditLimit'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'circuit'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'issuingBank'}, {'from': 'issuingBank', 'label': 'tp', 'to': 'issuingBankAddress'}, {'from': 'issuingBank', 'label': 'fp', 'to': 'bankCountry'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'creditCardName'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'color'}, {'from': 'holder', 'label': 'tp', 'to': 'firstName'}, {'from': 'holder', 'label': 'tp', 'to': 'lastName'}, {'from': 'holder', 'label': 'tp', 'to': 'age'}, {'from': 'holder', 'label': 'tp', 'to': 'job'}, {'from': 'holder', 'label': 'tp', 'to': 'incomeRange'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'amount'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'exchange'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'store'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'creditCard'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'date'}]","['creditlimit', 'amount', 'creditcard', 'creditcardtype', 'firstname', 'job', 'color', 'purchase', 'country', 'exchange', 'creditcardname', 'lastname', 'storeaddress', 'date', 'store', 'storename', 'issuingbankaddress', 'storetype', 'circuit', 'age', 'holder', 'issuingbank', 'area', 'incomerange']","['bankcountry', 'expirationdate']","['lastname', 'firstname']",19,4,3,0.92,0.92,0.92,24,6,3,0.9231,0.8571,0.96
exercise-3,demand,rq4-example,2024-11-12T15-41-42,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'store', 'label': 'tp', 'to': 'storeName'}, {'from': 'store', 'label': 'tp', 'to': 'storeAddress'}, {'from': 'store', 'label': 'tp', 'to': 'storeType'}, {'from': 'store', 'label': 'tp', 'to': 'country'}, {'from': 'country', 'label': 'tp', 'to': 'area'}, {'from': 'creditCard', 'label': 'tp', 'to': 'creditCardType'}, {'from': 'creditCard', 'label': 'tp', 'to': 'holder'}, {'from': 'creditCard', 'label': 'fp', 'to': 'expirationDate'}, {'from': 'creditCard', 'label': 'tp', 'to': 'creditLimit'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'circuit'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'issuingBank'}, {'from': 'issuingBank', 'label': 'tp', 'to': 'issuingBankAddress'}, {'from': 'issuingBank', 'label': 'fp', 'to': 'bankCountry'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'creditCardName'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'color'}, {'from': 'holder', 'label': 'tp', 'to': 'firstName'}, {'from': 'holder', 'label': 'tp', 'to': 'lastName'}, {'from': 'holder', 'label': 'tp', 'to': 'age'}, {'from': 'holder', 'label': 'tp', 'to': 'job'}, {'from': 'holder', 'label': 'tp', 'to': 'incomeRange'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'amount'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'exchange'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'store'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'creditCard'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'date'}]","['holder', 'creditlimit', 'storename', 'job', 'amount', 'creditcardname', 'creditcard', 'store', 'exchange', 'issuingbankaddress', 'age', 'creditcardtype', 'circuit', 'color', 'storetype', 'issuingbank', 'purchase', 'country', 'date', 'firstname', 'lastname', 'storeaddress', 'area', 'incomerange']","['bankcountry', 'expirationdate']","['lastname', 'firstname']",19,4,3,0.92,0.92,0.92,24,6,3,0.9231,0.8571,0.96
exercise-3,demand,rq4-example,2024-11-12T15-42-12,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'store', 'label': 'tp', 'to': 'storeName'}, {'from': 'store', 'label': 'tp', 'to': 'storeAddress'}, {'from': 'store', 'label': 'tp', 'to': 'storeType'}, {'from': 'store', 'label': 'tp', 'to': 'country'}, {'from': 'country', 'label': 'tp', 'to': 'area'}, {'from': 'creditCard', 'label': 'tp', 'to': 'creditCardType'}, {'from': 'creditCard', 'label': 'tp', 'to': 'holder'}, {'from': 'creditCard', 'label': 'fp', 'to': 'expirationDate'}, {'from': 'creditCard', 'label': 'tp', 'to': 'creditLimit'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'circuit'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'issuingBank'}, {'from': 'issuingBank', 'label': 'tp', 'to': 'issuingBankAddress'}, {'from': 'issuingBank', 'label': 'fp', 'to': 'bankCountry'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'creditCardName'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'color'}, {'from': 'holder', 'label': 'tp', 'to': 'firstName'}, {'from': 'holder', 'label': 'tp', 'to': 'lastName'}, {'from': 'holder', 'label': 'tp', 'to': 'age'}, {'from': 'holder', 'label': 'tp', 'to': 'job'}, {'from': 'holder', 'label': 'tp', 'to': 'incomeRange'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'amount'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'exchange'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'store'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'creditCard'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'date'}]","['issuingbank', 'storename', 'country', 'storetype', 'creditcardtype', 'age', 'date', 'creditlimit', 'firstname', 'creditcardname', 'store', 'area', 'storeaddress', 'amount', 'job', 'exchange', 'creditcard', 'circuit', 'holder', 'issuingbankaddress', 'incomerange', 'purchase', 'color', 'lastname']","['bankcountry', 'expirationdate']","['lastname', 'firstname']",19,4,3,0.92,0.92,0.92,24,6,3,0.9231,0.8571,0.96
exercise-3,demand,rq4-example,2024-11-12T15-42-35,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'store', 'label': 'tp', 'to': 'storeName'}, {'from': 'store', 'label': 'tp', 'to': 'storeAddress'}, {'from': 'store', 'label': 'tp', 'to': 'storeType'}, {'from': 'store', 'label': 'tp', 'to': 'country'}, {'from': 'country', 'label': 'tp', 'to': 'area'}, {'from': 'creditCard', 'label': 'tp', 'to': 'creditCardType'}, {'from': 'creditCard', 'label': 'tp', 'to': 'holder'}, {'from': 'creditCard', 'label': 'fp', 'to': 'expirationDate'}, {'from': 'creditCard', 'label': 'tp', 'to': 'creditLimit'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'circuit'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'issuingBank'}, {'from': 'issuingBank', 'label': 'tp', 'to': 'issuingBankAddress'}, {'from': 'issuingBank', 'label': 'fp', 'to': 'bankCountry'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'creditCardName'}, {'from': 'creditCardType', 'label': 'tp', 'to': 'color'}, {'from': 'holder', 'label': 'tp', 'to': 'firstName'}, {'from': 'holder', 'label': 'tp', 'to': 'lastName'}, {'from': 'holder', 'label': 'tp', 'to': 'age'}, {'from': 'holder', 'label': 'tp', 'to': 'job'}, {'from': 'holder', 'label': 'tp', 'to': 'incomeRange'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'amount'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'exchange'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'store'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'creditCard'}, {'from': 'PURCHASE', 'label': 'tp', 'to': 'date'}]","['exchange', 'storename', 'creditlimit', 'circuit', 'date', 'lastname', 'creditcard', 'color', 'holder', 'storetype', 'incomerange', 'issuingbank', 'store', 'amount', 'purchase', 'issuingbankaddress', 'country', 'age', 'firstname', 'area', 'job', 'creditcardname', 'storeaddress', 'creditcardtype']","['bankcountry', 'expirationdate']","['lastname', 'firstname']",19,4,3,0.92,0.92,0.92,24,6,3,0.9231,0.8571,0.96
exercise-4,demand,rq4-example,2024-11-12T15-42-55,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,ARRIVAL,"['position', 'score', 'numberOfLaps', 'time']","[{'from': 'circuit', 'label': 'tp', 'to': 'city'}, {'from': 'circuit', 'label': 'tp', 'to': 'mileage'}, {'from': 'driver', 'label': 'tp', 'to': 'firstName'}, {'from': 'driver', 'label': 'tp', 'to': 'lastName'}, {'from': 'driver', 'label': 'tp', 'to': 'age'}, {'from': 'carNumber', 'label': 'tp', 'to': 'stable'}, {'from': 'stable', 'label': 'tp', 'to': 'mainAddress'}, {'from': 'stable', 'label': 'tp', 'to': 'manager'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'position'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'score'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'numberOfLaps'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'time'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'driver'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'carNumber'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'circuit'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'date'}]","['manager', 'date', 'position', 'numberoflaps', 'driver', 'age', 'score', 'carnumber', 'stable', 'circuit', 'mainaddress', 'time', 'city', 'arrival']","['surname', 'name']","['lastname', 'firstname']",8,4,3,0.8462,0.8462,0.8462,14,6,3,0.8571,0.8571,0.8158
exercise-4,demand,rq4-example,2024-11-12T15-43-18,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,ARRIVAL,"['position', 'score', 'numberOfLaps', 'time']","[{'from': 'circuit', 'label': 'tp', 'to': 'city'}, {'from': 'circuit', 'label': 'tp', 'to': 'mileage'}, {'from': 'driver', 'label': 'tp', 'to': 'firstName'}, {'from': 'driver', 'label': 'tp', 'to': 'lastName'}, {'from': 'driver', 'label': 'tp', 'to': 'age'}, {'from': 'carNumber', 'label': 'tp', 'to': 'stable'}, {'from': 'stable', 'label': 'tp', 'to': 'mainAddress'}, {'from': 'stable', 'label': 'tp', 'to': 'manager'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'position'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'score'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'numberOfLaps'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'time'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'driver'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'carNumber'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'circuit'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'date'}]","['position', 'stable', 'circuit', 'time', 'city', 'driver', 'mainaddress', 'arrival', 'date', 'age', 'manager', 'score', 'carnumber', 'numberoflaps']","['surname', 'name']","['lastname', 'firstname']",8,4,3,0.8462,0.8462,0.8462,14,6,3,0.8571,0.8571,0.8158
exercise-4,demand,rq4-example,2024-11-12T15-43-39,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,ARRIVAL,"['position', 'score', 'numberOfLaps', 'time']","[{'from': 'circuit', 'label': 'tp', 'to': 'city'}, {'from': 'circuit', 'label': 'tp', 'to': 'mileage'}, {'from': 'driver', 'label': 'tp', 'to': 'firstName'}, {'from': 'driver', 'label': 'tp', 'to': 'lastName'}, {'from': 'driver', 'label': 'tp', 'to': 'age'}, {'from': 'carNumber', 'label': 'tp', 'to': 'stable'}, {'from': 'stable', 'label': 'tp', 'to': 'mainAddress'}, {'from': 'stable', 'label': 'tp', 'to': 'manager'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'position'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'score'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'numberOfLaps'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'time'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'driver'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'carNumber'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'circuit'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'date'}]","['time', 'numberoflaps', 'driver', 'mainaddress', 'date', 'carnumber', 'arrival', 'score', 'manager', 'circuit', 'stable', 'age', 'city', 'position']","['surname', 'name']","['lastname', 'firstname']",8,4,3,0.8462,0.8462,0.8462,14,6,3,0.8571,0.8571,0.8158
exercise-4,demand,rq4-example,2024-11-12T15-43-57,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,ARRIVAL,"['position', 'score', 'numberOfLaps', 'time']","[{'from': 'driver', 'label': 'fp', 'to': 'firstName'}, {'from': 'driver', 'label': 'fp', 'to': 'lastName'}, {'from': 'driver', 'label': 'tp', 'to': 'age'}, {'from': 'carNumber', 'label': 'tp', 'to': 'stable'}, {'from': 'stable', 'label': 'tp', 'to': 'mainAddress'}, {'from': 'stable', 'label': 'tp', 'to': 'manager'}, {'from': 'circuit', 'label': 'tp', 'to': 'city'}, {'from': 'circuit', 'label': 'fp', 'to': 'mileage'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'position'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'score'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'numberOfLaps'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'time'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'driver'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'carNumber'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'circuit'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'date'}]","['score', 'position', 'date', 'numberoflaps', 'circuit', 'carnumber', 'driver', 'mainaddress', 'stable', 'manager', 'city', 'arrival', 'age', 'time']","['surname', 'name']","['lastname', 'firstname']",8,4,3,0.8462,0.8462,0.8462,14,6,3,0.8571,0.8571,0.8158
exercise-4,demand,rq4-example,2024-11-12T15-44-22,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,ARRIVAL,"['position', 'score', 'numberOfLaps', 'time']","[{'from': 'circuit', 'label': 'tp', 'to': 'city'}, {'from': 'circuit', 'label': 'tp', 'to': 'mileage'}, {'from': 'driver', 'label': 'tp', 'to': 'firstName'}, {'from': 'driver', 'label': 'tp', 'to': 'lastName'}, {'from': 'driver', 'label': 'tp', 'to': 'age'}, {'from': 'carNumber', 'label': 'tp', 'to': 'stable'}, {'from': 'stable', 'label': 'tp', 'to': 'mainAddress'}, {'from': 'stable', 'label': 'tp', 'to': 'manager'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'position'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'score'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'numberOfLaps'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'time'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'driver'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'carNumber'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'circuit'}, {'from': 'ARRIVAL', 'label': 'tp', 'to': 'date'}]","['driver', 'age', 'stable', 'arrival', 'position', 'numberoflaps', 'circuit', 'city', 'date', 'score', 'mainaddress', 'manager', 'time', 'carnumber']","['surname', 'name']","['lastname', 'firstname']",8,4,3,0.8462,0.8462,0.8462,14,6,3,0.8571,0.8571,0.8158
exercise-5,demand,rq4-example,2024-11-12T15-44-42,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PRESENCE,,"[{'from': 'member', 'label': 'tp', 'to': 'name'}, {'from': 'member', 'label': 'tp', 'to': 'surname'}, {'from': 'member', 'label': 'fp', 'to': 'memberAddress'}, {'from': 'member', 'label': 'fp', 'to': 'postalCode'}, {'from': 'postalCode', 'label': 'tp', 'to': 'city'}, {'from': 'member', 'label': 'tp', 'to': 'weight'}, {'from': 'member', 'label': 'tp', 'to': 'height'}, {'from': 'WOD', 'label': 'tp', 'to': 'WODType'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'member'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'WOD'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'date'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'hour'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'instructor'}]","['member', 'city', 'wodtype', 'wod', 'postalcode', 'weight', 'presence', 'name', 'hour', 'surname', 'instructor', 'date', 'height']",['memberaddress'],['address'],8,4,3,0.8462,0.8462,0.8462,11,6,3,0.9286,0.9286,0.7857
exercise-5,demand,rq4-example,2024-11-12T15-45-02,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PRESENCE,,"[{'from': 'member', 'label': 'tp', 'to': 'name'}, {'from': 'member', 'label': 'tp', 'to': 'surname'}, {'from': 'member', 'label': 'fp', 'to': 'memberAddress'}, {'from': 'member', 'label': 'fp', 'to': 'postalCode'}, {'from': 'postalCode', 'label': 'tp', 'to': 'city'}, {'from': 'member', 'label': 'tp', 'to': 'weight'}, {'from': 'member', 'label': 'tp', 'to': 'height'}, {'from': 'WOD', 'label': 'tp', 'to': 'WODType'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'member'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'WOD'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'date'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'hour'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'instructor'}]","['wodtype', 'postalcode', 'wod', 'presence', 'city', 'height', 'weight', 'name', 'instructor', 'surname', 'date', 'member', 'hour']",['memberaddress'],['address'],8,4,3,0.8462,0.8462,0.8462,11,6,3,0.9286,0.9286,0.7857
exercise-5,demand,rq4-example,2024-11-12T15-45-21,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PRESENCE,,"[{'from': 'member', 'label': 'tp', 'to': 'name'}, {'from': 'member', 'label': 'tp', 'to': 'surname'}, {'from': 'member', 'label': 'fp', 'to': 'memberAddress'}, {'from': 'member', 'label': 'fp', 'to': 'postalCode'}, {'from': 'postalCode', 'label': 'tp', 'to': 'city'}, {'from': 'member', 'label': 'tp', 'to': 'weight'}, {'from': 'member', 'label': 'tp', 'to': 'height'}, {'from': 'WOD', 'label': 'tp', 'to': 'WODType'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'member'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'WOD'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'date'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'hour'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'instructor'}]","['wod', 'hour', 'member', 'presence', 'city', 'wodtype', 'postalcode', 'name', 'date', 'height', 'surname', 'weight', 'instructor']",['memberaddress'],['address'],8,4,3,0.8462,0.8462,0.8462,11,6,3,0.9286,0.9286,0.7857
exercise-5,demand,rq4-example,2024-11-12T15-45-40,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PRESENCE,,"[{'from': 'member', 'label': 'tp', 'to': 'name'}, {'from': 'member', 'label': 'tp', 'to': 'surname'}, {'from': 'member', 'label': 'fp', 'to': 'memberAddress'}, {'from': 'member', 'label': 'fp', 'to': 'postalCode'}, {'from': 'postalCode', 'label': 'tp', 'to': 'city'}, {'from': 'member', 'label': 'tp', 'to': 'weight'}, {'from': 'member', 'label': 'tp', 'to': 'height'}, {'from': 'WOD', 'label': 'tp', 'to': 'WODType'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'member'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'WOD'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'date'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'hour'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'instructor'}]","['wodtype', 'presence', 'hour', 'member', 'instructor', 'date', 'wod', 'surname', 'city', 'weight', 'name', 'height', 'postalcode']",['memberaddress'],['address'],8,4,3,0.8462,0.8462,0.8462,11,6,3,0.9286,0.9286,0.7857
exercise-5,demand,rq4-example,2024-11-12T15-46-08,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PRESENCE,,"[{'from': 'member', 'label': 'tp', 'to': 'name'}, {'from': 'member', 'label': 'tp', 'to': 'surname'}, {'from': 'member', 'label': 'fp', 'to': 'memberAddress'}, {'from': 'member', 'label': 'fp', 'to': 'postalCode'}, {'from': 'postalCode', 'label': 'tp', 'to': 'city'}, {'from': 'member', 'label': 'tp', 'to': 'weight'}, {'from': 'member', 'label': 'tp', 'to': 'height'}, {'from': 'WOD', 'label': 'tp', 'to': 'WODType'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'member'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'WOD'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'date'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'hour'}, {'from': 'PRESENCE', 'label': 'tp', 'to': 'instructor'}]","['weight', 'member', 'height', 'hour', 'date', 'wod', 'instructor', 'wodtype', 'postalcode', 'city', 'presence']",['memberaddress'],['address'],8,4,3,0.8462,0.8462,0.8462,11,6,3,0.9286,0.9286,0.7857
exercise-6,demand,rq4-example,2024-11-12T15-46-29,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,STAFFTRANSFER,['transferCount'],"[{'from': 'employeeCode', 'label': 'tp', 'to': 'employeeName'}, {'from': 'employeeCode', 'label': 'tp', 'to': 'employeeSurname'}, {'from': 'employeeCode', 'label': 'tp', 'to': 'gender'}, {'from': 'employeeCode', 'label': 'tp', 'to': 'qualification'}, {'from': 'employeeCode', 'label': 'fp', 'to': 'recruitmentDate'}, {'from': 'employeeCode', 'label': 'fp', 'to': 'currentDepartment'}, {'from': 'departmentCode', 'label': 'tp', 'to': 'departmentName'}, {'from': 'departmentCode', 'label': 'tp', 'to': 'divisionCode'}, {'from': 'divisionCode', 'label': 'tp', 'to': 'divisionName'}, {'from': 'divisionCode', 'label': 'fp', 'to': 'manager'}, {'from': 'STAFFTRANSFER', 'label': 'fp', 'to': 'transferCount'}, {'from': 'STAFFTRANSFER', 'label': 'fp', 'to': 'employeeCode'}, {'from': 'STAFFTRANSFER', 'label': 'fp', 'role': 'from', 'to': 'departmentCode'}, {'from': 'STAFFTRANSFER', 'label': 'fp', 'role': 'to', 'to': 'departmentCode'}, {'from': 'STAFFTRANSFER', 'label': 'fp', 'to': 'date'}, {'from': 'STAFFTRANSFER', 'label': 'fp', 'to': 'reason'}]","['divisionname', 'date', 'departmentcode', 'qualification', 'reason', 'divisioncode', 'employeesurname', 'departmentname', 'employeename', 'gender', 'employeecode']","['currentdepartment', 'stafftransfer', 'recruitmentdate', 'manager', 'transfercount']",['transfer'],7,8,9,0.4375,0.4667,0.4516,11,6,5,0.6875,0.8286,0.7857
