ex_name,ex_version,ex_prompt_version,ex_number,timestamp,index,config_name,config_label,config_deployment,config_api_version,config_temperature,config_max_tokens,config_n_responses,config_stop,config_top_p,config_top_k,fact,measures,dependencies,node_tp,node_fp,node_fn,edges_tp,edges_fn,edges_fp,edges_precision,edges_recall,edges_f1,nodes_tp,nodes_fn,nodes_fp,nodes_precision,nodes_recall,nodes_f1
exercise-2,demand,rq5,2,2024-11-25T22-58-28,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['quantity', 'revenue', 'unitPrice']","[{'from': 'article', 'to': 'articleName', 'label': 'tp'}, {'from': 'article', 'to': 'type', 'label': 'tp'}, {'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'address', 'label': 'tp'}, {'from': 'store', 'to': 'region', 'label': 'tp'}, {'from': 'region', 'to': 'state', 'label': 'tp'}, {'from': 'state', 'to': 'country', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'quantity', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'revenue', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'unitPrice', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'article', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['address', 'unitprice', 'state', 'region', 'articlename', 'store', 'revenue', 'type', 'country', 'storename', 'quantity', 'date', 'purchase', 'article']",[],[],13,0,0,1.0,1.0,1.0,14,0,0,1.0,1.0,1.0
exercise-2,demand,rq5,2,2024-11-25T22-58-42,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['quantity', 'revenue', 'unitPrice']","[{'from': 'article', 'to': 'articleName', 'label': 'tp'}, {'from': 'article', 'to': 'type', 'label': 'tp'}, {'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'address', 'label': 'tp'}, {'from': 'store', 'to': 'region', 'label': 'tp'}, {'from': 'region', 'to': 'state', 'label': 'tp'}, {'from': 'state', 'to': 'country', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'quantity', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'revenue', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'unitPrice', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'article', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['country', 'date', 'purchase', 'store', 'article', 'unitprice', 'address', 'state', 'quantity', 'storename', 'type', 'revenue', 'region', 'articlename']",[],[],13,0,0,1.0,1.0,1.0,14,0,0,1.0,1.0,1.0
exercise-2,demand,rq5,2,2024-11-25T22-58-58,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['quantity', 'revenue', 'unitPrice']","[{'from': 'article', 'to': 'articleName', 'label': 'tp'}, {'from': 'article', 'to': 'type', 'label': 'tp'}, {'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'address', 'label': 'tp'}, {'from': 'store', 'to': 'region', 'label': 'tp'}, {'from': 'region', 'to': 'state', 'label': 'tp'}, {'from': 'state', 'to': 'country', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'quantity', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'revenue', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'unitPrice', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'article', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['region', 'purchase', 'article', 'articlename', 'address', 'type', 'unitprice', 'quantity', 'country', 'revenue', 'store', 'date', 'state', 'storename']",[],[],13,0,0,1.0,1.0,1.0,14,0,0,1.0,1.0,1.0
exercise-2,demand,rq5,2,2024-11-25T22-59-13,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['quantity', 'revenue', 'unitPrice']","[{'from': 'article', 'to': 'articleName', 'label': 'tp'}, {'from': 'article', 'to': 'type', 'label': 'tp'}, {'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'address', 'label': 'tp'}, {'from': 'store', 'to': 'region', 'label': 'tp'}, {'from': 'region', 'to': 'state', 'label': 'tp'}, {'from': 'state', 'to': 'country', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'quantity', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'revenue', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'unitPrice', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'article', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['date', 'address', 'state', 'article', 'quantity', 'articlename', 'region', 'store', 'country', 'unitprice', 'revenue', 'type', 'storename', 'purchase']",[],[],13,0,0,1.0,1.0,1.0,14,0,0,1.0,1.0,1.0
exercise-2,demand,rq5,2,2024-11-25T22-59-28,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['quantity', 'revenue', 'unitPrice']","[{'from': 'article', 'to': 'articleName', 'label': 'tp'}, {'from': 'article', 'to': 'type', 'label': 'tp'}, {'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'address', 'label': 'tp'}, {'from': 'store', 'to': 'region', 'label': 'tp'}, {'from': 'region', 'to': 'state', 'label': 'tp'}, {'from': 'state', 'to': 'country', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'quantity', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'revenue', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'unitPrice', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'article', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['article', 'region', 'date', 'country', 'address', 'storename', 'store', 'purchase', 'state', 'unitprice', 'type', 'articlename', 'revenue', 'quantity']",[],[],13,0,0,1.0,1.0,1.0,14,0,0,1.0,1.0,1.0
exercise-2,demand,rq5,2,2024-11-25T22-59-46,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['quantity', 'revenue', 'unitPrice']","[{'from': 'article', 'to': 'articleName', 'label': 'tp'}, {'from': 'article', 'to': 'type', 'label': 'tp'}, {'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'address', 'label': 'tp'}, {'from': 'store', 'to': 'region', 'label': 'tp'}, {'from': 'region', 'to': 'state', 'label': 'tp'}, {'from': 'state', 'to': 'country', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'quantity', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'revenue', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'unitPrice', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'article', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['region', 'quantity', 'revenue', 'date', 'unitprice', 'articlename', 'country', 'store', 'purchase', 'article', 'state', 'storename', 'address', 'type']",[],[],13,0,0,1.0,1.0,1.0,14,0,0,1.0,1.0,1.0
exercise-2,demand,rq5,2,2024-11-25T23-00-00,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['quantity', 'revenue', 'unitPrice']","[{'from': 'article', 'to': 'articleName', 'label': 'tp'}, {'from': 'article', 'to': 'type', 'label': 'tp'}, {'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'address', 'label': 'tp'}, {'from': 'store', 'to': 'region', 'label': 'tp'}, {'from': 'region', 'to': 'state', 'label': 'tp'}, {'from': 'state', 'to': 'country', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'quantity', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'revenue', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'unitPrice', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'article', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['country', 'purchase', 'article', 'region', 'address', 'articlename', 'date', 'unitprice', 'state', 'revenue', 'type', 'storename', 'store', 'quantity']",[],[],13,0,0,1.0,1.0,1.0,14,0,0,1.0,1.0,1.0
exercise-2,demand,rq5,2,2024-11-25T23-00-19,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['quantity', 'revenue', 'unitPrice']","[{'from': 'article', 'to': 'articleName', 'label': 'tp'}, {'from': 'article', 'to': 'type', 'label': 'tp'}, {'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'address', 'label': 'tp'}, {'from': 'store', 'to': 'region', 'label': 'tp'}, {'from': 'region', 'to': 'state', 'label': 'tp'}, {'from': 'state', 'to': 'country', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'quantity', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'revenue', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'unitPrice', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'article', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['articlename', 'unitprice', 'address', 'state', 'country', 'region', 'type', 'quantity', 'storename', 'date', 'purchase', 'revenue', 'article', 'store']",[],[],13,0,0,1.0,1.0,1.0,14,0,0,1.0,1.0,1.0
exercise-2,demand,rq5,2,2024-11-25T23-00-35,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['quantity', 'revenue', 'unitPrice']","[{'from': 'article', 'to': 'articleName', 'label': 'tp'}, {'from': 'article', 'to': 'type', 'label': 'tp'}, {'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'address', 'label': 'tp'}, {'from': 'store', 'to': 'region', 'label': 'tp'}, {'from': 'region', 'to': 'state', 'label': 'tp'}, {'from': 'state', 'to': 'country', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'quantity', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'revenue', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'unitPrice', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'article', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['date', 'storename', 'quantity', 'country', 'articlename', 'state', 'purchase', 'address', 'type', 'store', 'revenue', 'unitprice', 'article', 'region']",[],[],13,0,0,1.0,1.0,1.0,14,0,0,1.0,1.0,1.0
exercise-2,demand,rq5,2,2024-11-25T23-00-53,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['quantity', 'revenue', 'unitPrice']","[{'from': 'article', 'to': 'articleName', 'label': 'tp'}, {'from': 'article', 'to': 'type', 'label': 'tp'}, {'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'address', 'label': 'tp'}, {'from': 'store', 'to': 'region', 'label': 'tp'}, {'from': 'region', 'to': 'state', 'label': 'tp'}, {'from': 'state', 'to': 'country', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'quantity', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'revenue', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'unitPrice', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'article', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['purchase', 'state', 'articlename', 'region', 'unitprice', 'country', 'address', 'quantity', 'storename', 'article', 'date', 'type', 'store', 'revenue']",[],[],13,0,0,1.0,1.0,1.0,14,0,0,1.0,1.0,1.0
exercise-3,demand,rq5,3,2024-11-25T23-01-10,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'storeAddress', 'label': 'tp'}, {'from': 'store', 'to': 'storeType', 'label': 'tp'}, {'from': 'store', 'to': 'country', 'label': 'tp'}, {'from': 'country', 'to': 'area', 'label': 'tp'}, {'from': 'creditCard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditCard', 'to': 'holder', 'label': 'tp'}, {'from': 'creditCard', 'to': 'date', 'role': 'expiration', 'label': 'tp'}, {'from': 'creditCard', 'to': 'creditLimit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'circuit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'issuingBank', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'color', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'bankCountry', 'label': 'fp'}, {'from': 'holder', 'to': 'firstName', 'label': 'tp'}, {'from': 'holder', 'to': 'lastName', 'label': 'tp'}, {'from': 'holder', 'to': 'age', 'label': 'tp'}, {'from': 'holder', 'to': 'job', 'label': 'tp'}, {'from': 'holder', 'to': 'incomeRange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'creditCard', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['job', 'date', 'age', 'incomerange', 'holder', 'exchange', 'creditcardtype', 'store', 'circuit', 'firstname', 'country', 'creditcard', 'storeaddress', 'storename', 'purchase', 'area', 'lastname', 'creditlimit', 'issuingbankaddress', 'amount', 'storetype', 'creditcardname', 'issuingbank', 'color']",['bankcountry'],[],24,1,1,0.96,0.96,0.96,24,0,1,0.96,1.0,0.9796
exercise-3,demand,rq5,3,2024-11-25T23-01-26,1,gpt,gpt4o,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'storeAddress', 'label': 'tp'}, {'from': 'store', 'to': 'storeType', 'label': 'tp'}, {'from': 'store', 'to': 'country', 'label': 'tp'}, {'from': 'country', 'to': 'area', 'label': 'tp'}, {'from': 'creditCard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditCard', 'to': 'holder', 'label': 'tp'}, {'from': 'creditCard', 'to': 'date', 'role': 'expiration', 'label': 'tp'}, {'from': 'creditCard', 'to': 'creditLimit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'circuit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'issuingBank', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'color', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'bankCountry', 'label': 'fp'}, {'from': 'holder', 'to': 'firstName', 'label': 'tp'}, {'from': 'holder', 'to': 'lastName', 'label': 'tp'}, {'from': 'holder', 'to': 'age', 'label': 'tp'}, {'from': 'holder', 'to': 'job', 'label': 'tp'}, {'from': 'holder', 'to': 'incomeRange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'creditCard', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['storeaddress', 'amount', 'lastname', 'creditcardtype', 'issuingbank', 'issuingbankaddress', 'date', 'color', 'holder', 'firstname', 'creditlimit', 'circuit', 'purchase', 'exchange', 'job', 'storename', 'creditcardname', 'country', 'area', 'storetype', 'age', 'creditcard', 'incomerange', 'store']",['bankcountry'],[],24,1,1,0.96,0.96,0.96,24,0,1,0.96,1.0,0.9796
