ex_name,ex_version,ex_prompt_version,ex_number,timestamp,index,time,config_name,config_label,config_deployment,config_api_version,config_temperature,config_max_tokens,config_n_responses,config_stop,config_top_p,config_top_k,fact,measures,dependencies,node_tp,node_fp,node_fn,edges_tp,edges_fn,edges_fp,edges_precision,edges_recall,edges_f1,nodes_tp,nodes_fn,nodes_fp,nodes_precision,nodes_recall,nodes_f1,errors_dependencies_reversed,errors_dependencies_missing,errors_dependencies_extra,errors_measures_missing,errors_measures_extra,errors_fact_incorrect,errors_fact_false_fact,errors_attributes_shared_missing,errors_attributes_shared_extra,errors_attributes_shared_with_fact_root_missing,errors_attributes_shared_with_fact_root_extra,errors_miscellaneous_extra_disconnected_components,errors_miscellaneous_extra_tags
exercise-3,sql,rq5,3,2025-07-28T16-04-58,1,4.5939,gpt,gpt,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'holderCode', 'to': 'firstName', 'label': 'fp'}, {'from': 'holderCode', 'to': 'lastName', 'label': 'fp'}, {'from': 'holderCode', 'to': 'birthDate', 'label': 'fp'}, {'from': 'holderCode', 'to': 'job', 'label': 'fp'}, {'from': 'holderCode', 'to': 'incomeRange', 'label': 'fp'}, {'from': 'holderCode', 'to': 'quality', 'label': 'fp'}, {'from': 'typeCode', 'to': 'circuit', 'label': 'fp'}, {'from': 'typeCode', 'to': 'issuingBank', 'label': 'fp'}, {'from': 'typeCode', 'to': 'address', 'label': 'fp'}, {'from': 'typeCode', 'to': 'country', 'label': 'fp'}, {'from': 'typeCode', 'to': 'cardName', 'label': 'fp'}, {'from': 'typeCode', 'to': 'color', 'label': 'fp'}, {'from': 'storeCode', 'to': 'name', 'label': 'fp'}, {'from': 'storeCode', 'to': 'address', 'label': 'fp'}, {'from': 'storeCode', 'to': 'country', 'label': 'fp'}, {'from': 'storeCode', 'to': 'area', 'label': 'fp'}, {'from': 'storeCode', 'to': 'webSite', 'label': 'fp'}, {'from': 'storeCode', 'to': 'email', 'label': 'fp'}, {'from': 'storeCode', 'to': 'type', 'label': 'fp'}, {'from': 'ccNumber', 'to': 'typeCode', 'label': 'fp'}, {'from': 'ccNumber', 'to': 'holderCode', 'label': 'fp'}, {'from': 'ccNumber', 'to': 'expirationDate', 'label': 'fp'}, {'from': 'ccNumber', 'to': 'creditLimit', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'ccNumber', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'storeCode', 'label': 'fp'}]",[],"['type', 'ccnumber', 'date', 'cardname', 'circuit', 'expirationdate', 'job', 'birthdate', 'typecode', 'incomerange', 'quality', 'color', 'email', 'issuingbank', 'storecode', 'lastname', 'area', 'holdercode', 'name', 'website', 'purchase', 'country', 'firstname', 'creditlimit', 'exchange', 'amount', 'address']","['holders.holdercode', 'creditcards.ccnumber', 'stores.name', 'stores.website', 'cardtypes.color', 'cardtypes.issuingbank', 'stores.country', 'cardtypes.country', 'purchases.exchange', 'creditcards.creditlimit', 'stores.area', 'stores.email', 'cardtypes.circuit', 'stores.storecode', 'cardtypes.typecode', 'holders.birthdate', 'holders.job', 'cardtypes.cardname', 'purchases.date', 'cardtypes.address', 'holders.firstname', 'purchases.amount', 'purchases', 'holders.incomerange', 'purchases.currency', 'holders.lastname', 'stores.type', 'stores.address', 'creditcards.expirationdate', 'holders.quality']",0,29,28,0.0,0.0,0,0,30,27,0.0,0.0,0,0,29,28,3,2,True,1,0,2,0,2,0,False
exercise-3,sql,rq5,3,2025-07-28T16-05-03,1,4.7189,gpt,gpt,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'holderCode', 'to': 'firstName', 'label': 'fp'}, {'from': 'holderCode', 'to': 'lastName', 'label': 'fp'}, {'from': 'holderCode', 'to': 'birthDate', 'label': 'fp'}, {'from': 'holderCode', 'to': 'job', 'label': 'fp'}, {'from': 'holderCode', 'to': 'incomeRange', 'label': 'fp'}, {'from': 'holderCode', 'to': 'quality', 'label': 'fp'}, {'from': 'typeCode', 'to': 'circuit', 'label': 'fp'}, {'from': 'typeCode', 'to': 'issuingBank', 'label': 'fp'}, {'from': 'typeCode', 'to': 'address', 'label': 'fp'}, {'from': 'typeCode', 'to': 'country', 'label': 'fp'}, {'from': 'typeCode', 'to': 'cardName', 'label': 'fp'}, {'from': 'typeCode', 'to': 'color', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeName', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeAddress', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeCountry', 'label': 'fp'}, {'from': 'storeCode', 'to': 'area', 'label': 'fp'}, {'from': 'storeCode', 'to': 'webSite', 'label': 'fp'}, {'from': 'storeCode', 'to': 'email', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeType', 'label': 'fp'}, {'from': 'creditCard', 'to': 'typeCode', 'label': 'fp'}, {'from': 'creditCard', 'to': 'holderCode', 'label': 'fp'}, {'from': 'creditCard', 'to': 'expirationDate', 'label': 'fp'}, {'from': 'creditCard', 'to': 'creditLimit', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'creditCard', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'storeCode', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'currency', 'label': 'fp'}]",[],"['date', 'cardname', 'circuit', 'expirationdate', 'job', 'birthdate', 'typecode', 'incomerange', 'quality', 'storename', 'color', 'email', 'issuingbank', 'storecode', 'lastname', 'area', 'holdercode', 'website', 'currency', 'purchase', 'storeaddress', 'country', 'firstname', 'creditlimit', 'exchange', 'amount', 'address', 'storecountry', 'creditcard', 'storetype']","['holders.holdercode', 'creditcards.ccnumber', 'stores.name', 'stores.website', 'cardtypes.color', 'cardtypes.issuingbank', 'stores.country', 'cardtypes.country', 'purchases.exchange', 'creditcards.creditlimit', 'stores.area', 'stores.email', 'cardtypes.circuit', 'stores.storecode', 'cardtypes.typecode', 'holders.birthdate', 'holders.job', 'cardtypes.cardname', 'purchases.date', 'cardtypes.address', 'holders.firstname', 'purchases.amount', 'purchases', 'holders.incomerange', 'purchases.currency', 'holders.lastname', 'stores.type', 'stores.address', 'creditcards.expirationdate', 'holders.quality']",0,29,29,0.0,0.0,0,0,30,30,0.0,0.0,0,0,29,29,3,2,True,1,0,0,0,0,0,False
exercise-3,sql,rq5,3,2025-07-28T16-05-08,1,5.2502,gpt,gpt,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'holderCode', 'to': 'firstName', 'label': 'fp'}, {'from': 'holderCode', 'to': 'lastName', 'label': 'fp'}, {'from': 'holderCode', 'to': 'date', 'role': 'birth', 'label': 'fp'}, {'from': 'holderCode', 'to': 'job', 'label': 'fp'}, {'from': 'holderCode', 'to': 'incomeRange', 'label': 'fp'}, {'from': 'holderCode', 'to': 'quality', 'label': 'fp'}, {'from': 'typeCode', 'to': 'circuit', 'label': 'fp'}, {'from': 'typeCode', 'to': 'issuingBank', 'label': 'fp'}, {'from': 'typeCode', 'to': 'address', 'label': 'fp'}, {'from': 'typeCode', 'to': 'country', 'label': 'fp'}, {'from': 'typeCode', 'to': 'cardName', 'label': 'fp'}, {'from': 'typeCode', 'to': 'color', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeName', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeAddress', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeCountry', 'label': 'fp'}, {'from': 'storeCode', 'to': 'area', 'label': 'fp'}, {'from': 'storeCode', 'to': 'webSite', 'label': 'fp'}, {'from': 'storeCode', 'to': 'email', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeType', 'label': 'fp'}, {'from': 'creditCard', 'to': 'typeCode', 'label': 'fp'}, {'from': 'creditCard', 'to': 'holderCode', 'label': 'fp'}, {'from': 'creditCard', 'to': 'date', 'role': 'expiration', 'label': 'fp'}, {'from': 'creditCard', 'to': 'creditLimit', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'creditCard', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'storeCode', 'label': 'fp'}]",[],"['date', 'cardname', 'circuit', 'job', 'typecode', 'incomerange', 'quality', 'storename', 'color', 'email', 'issuingbank', 'storecode', 'lastname', 'area', 'holdercode', 'website', 'purchase', 'storeaddress', 'country', 'firstname', 'creditlimit', 'exchange', 'amount', 'address', 'storecountry', 'creditcard', 'storetype']","['holders.holdercode', 'creditcards.ccnumber', 'stores.name', 'stores.website', 'cardtypes.color', 'cardtypes.issuingbank', 'stores.country', 'cardtypes.country', 'purchases.exchange', 'creditcards.creditlimit', 'stores.area', 'stores.email', 'cardtypes.circuit', 'stores.storecode', 'cardtypes.typecode', 'holders.birthdate', 'holders.job', 'cardtypes.cardname', 'purchases.date', 'cardtypes.address', 'holders.firstname', 'purchases.amount', 'purchases', 'holders.incomerange', 'purchases.currency', 'holders.lastname', 'stores.type', 'stores.address', 'creditcards.expirationdate', 'holders.quality']",0,29,28,0.0,0.0,0,0,30,27,0.0,0.0,0,0,29,28,3,2,True,1,0,1,0,1,0,True
exercise-3,sql,rq5,3,2025-07-28T16-05-12,1,4.1865,gpt,gpt,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'holderCode', 'to': 'firstName', 'label': 'fp'}, {'from': 'holderCode', 'to': 'lastName', 'label': 'fp'}, {'from': 'holderCode', 'to': 'birthDate', 'label': 'fp'}, {'from': 'holderCode', 'to': 'job', 'label': 'fp'}, {'from': 'holderCode', 'to': 'incomeRange', 'label': 'fp'}, {'from': 'holderCode', 'to': 'quality', 'label': 'fp'}, {'from': 'typeCode', 'to': 'circuit', 'label': 'fp'}, {'from': 'typeCode', 'to': 'issuingBank', 'label': 'fp'}, {'from': 'typeCode', 'to': 'address', 'label': 'fp'}, {'from': 'typeCode', 'to': 'country', 'label': 'fp'}, {'from': 'typeCode', 'to': 'cardName', 'label': 'fp'}, {'from': 'typeCode', 'to': 'color', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeName', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeAddress', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeCountry', 'label': 'fp'}, {'from': 'storeCode', 'to': 'area', 'label': 'fp'}, {'from': 'storeCode', 'to': 'webSite', 'label': 'fp'}, {'from': 'storeCode', 'to': 'email', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeType', 'label': 'fp'}, {'from': 'creditCard', 'to': 'typeCode', 'label': 'fp'}, {'from': 'creditCard', 'to': 'holderCode', 'label': 'fp'}, {'from': 'creditCard', 'to': 'expirationDate', 'label': 'fp'}, {'from': 'creditCard', 'to': 'creditLimit', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'creditCard', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'storeCode', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'fp'}]",[],"['date', 'cardname', 'circuit', 'expirationdate', 'job', 'birthdate', 'typecode', 'incomerange', 'quality', 'storename', 'color', 'email', 'issuingbank', 'storecode', 'lastname', 'area', 'holdercode', 'website', 'purchase', 'storeaddress', 'country', 'firstname', 'creditlimit', 'exchange', 'amount', 'address', 'storecountry', 'creditcard', 'storetype']","['holders.holdercode', 'creditcards.ccnumber', 'stores.name', 'stores.website', 'cardtypes.color', 'cardtypes.issuingbank', 'stores.country', 'cardtypes.country', 'purchases.exchange', 'creditcards.creditlimit', 'stores.area', 'stores.email', 'cardtypes.circuit', 'stores.storecode', 'cardtypes.typecode', 'holders.birthdate', 'holders.job', 'cardtypes.cardname', 'purchases.date', 'cardtypes.address', 'holders.firstname', 'purchases.amount', 'purchases', 'holders.incomerange', 'purchases.currency', 'holders.lastname', 'stores.type', 'stores.address', 'creditcards.expirationdate', 'holders.quality']",0,29,28,0.0,0.0,0,0,30,29,0.0,0.0,0,0,29,28,3,2,True,1,0,0,0,0,0,False
exercise-3,sql,rq5,3,2025-07-28T16-05-17,1,4.3907,gpt,gpt,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,PURCHASE,"['amount', 'exchange']","[{'from': 'holderCode', 'to': 'firstName', 'label': 'fp'}, {'from': 'holderCode', 'to': 'lastName', 'label': 'fp'}, {'from': 'holderCode', 'to': 'date', 'role': 'birth', 'label': 'fp'}, {'from': 'holderCode', 'to': 'job', 'label': 'fp'}, {'from': 'holderCode', 'to': 'incomeRange', 'label': 'fp'}, {'from': 'holderCode', 'to': 'quality', 'label': 'fp'}, {'from': 'typeCode', 'to': 'circuit', 'label': 'fp'}, {'from': 'typeCode', 'to': 'issuingBank', 'label': 'fp'}, {'from': 'typeCode', 'to': 'address', 'label': 'fp'}, {'from': 'typeCode', 'to': 'country', 'label': 'fp'}, {'from': 'typeCode', 'to': 'cardName', 'label': 'fp'}, {'from': 'typeCode', 'to': 'color', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeName', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeAddress', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeCountry', 'label': 'fp'}, {'from': 'storeCode', 'to': 'area', 'label': 'fp'}, {'from': 'storeCode', 'to': 'webSite', 'label': 'fp'}, {'from': 'storeCode', 'to': 'email', 'label': 'fp'}, {'from': 'storeCode', 'to': 'storeType', 'label': 'fp'}, {'from': 'creditCard', 'to': 'typeCode', 'label': 'fp'}, {'from': 'creditCard', 'to': 'holderCode', 'label': 'fp'}, {'from': 'creditCard', 'to': 'date', 'role': 'expiration', 'label': 'fp'}, {'from': 'creditCard', 'to': 'creditLimit', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'creditCard', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'storeCode', 'label': 'fp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'fp'}]",[],"['date', 'cardname', 'circuit', 'job', 'typecode', 'incomerange', 'quality', 'storename', 'color', 'email', 'issuingbank', 'storecode', 'lastname', 'area', 'holdercode', 'website', 'purchase', 'storeaddress', 'country', 'firstname', 'creditlimit', 'exchange', 'amount', 'address', 'storecountry', 'creditcard', 'storetype']","['holders.holdercode', 'creditcards.ccnumber', 'stores.name', 'stores.website', 'cardtypes.color', 'cardtypes.issuingbank', 'stores.country', 'cardtypes.country', 'purchases.exchange', 'creditcards.creditlimit', 'stores.area', 'stores.email', 'cardtypes.circuit', 'stores.storecode', 'cardtypes.typecode', 'holders.birthdate', 'holders.job', 'cardtypes.cardname', 'purchases.date', 'cardtypes.address', 'holders.firstname', 'purchases.amount', 'purchases', 'holders.incomerange', 'purchases.currency', 'holders.lastname', 'stores.type', 'stores.address', 'creditcards.expirationdate', 'holders.quality']",0,29,28,0.0,0.0,0,0,30,27,0.0,0.0,0,0,29,28,3,2,True,1,0,1,0,1,0,True
exercise-4,sql,rq5,4,2025-07-28T16-05-20,1,2.5312,gpt,gpt,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,ARRIVAL,"['position', 'time', 'score']","[{'from': 'grandPrix', 'to': 'date', 'label': 'fp'}, {'from': 'grandPrix', 'to': 'circuitName', 'label': 'fp'}, {'from': 'circuitName', 'to': 'city', 'label': 'fp'}, {'from': 'circuitName', 'to': 'length', 'label': 'fp'}, {'from': 'circuitName', 'to': 'description', 'label': 'fp'}, {'from': 'grandPrix', 'to': 'numberOfLaps', 'label': 'fp'}, {'from': 'driver', 'to': 'name', 'label': 'fp'}, {'from': 'driver', 'to': 'surname', 'label': 'fp'}, {'from': 'driver', 'to': 'birthDate', 'label': 'fp'}, {'from': 'car', 'to': 'number', 'label': 'fp'}, {'from': 'car', 'to': 'stableName', 'label': 'fp'}, {'from': 'stableName', 'to': 'mainAddress', 'label': 'fp'}, {'from': 'stableName', 'to': 'manager', 'label': 'fp'}, {'from': 'drive', 'to': 'year', 'label': 'fp'}, {'from': 'drive', 'to': 'fromDate', 'label': 'fp'}, {'from': 'drive', 'to': 'toDate', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'grandPrix', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'driver', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'car', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'fp'}]",[],"['mainaddress', 'fromdate', 'grandprix', 'circuitname', 'date', 'drive', 'stablename', 'birthdate', 'surname', 'length', 'driver', 'score', 'todate', 'numberoflaps', 'description', 'year', 'time', 'car', 'name', 'manager', 'arrival', 'number', 'position', 'city']","['racingcircuits.length', 'arrivals.time', 'racingcircuits.circuitname', 'drives.todate', 'arrivals', 'arrivals.position', 'racingcircuits.city', 'drives.fromdate', 'racingstables.mainaddress', 'drivers.name', 'grandprixs.date', 'grandprixs.numberoflaps', 'racingcircuits.description', 'drivers.surname', 'grandprixs.date,grandprixs.circuitname', 'drives.year', 'cars.number', 'drivers.name,drivers.surname', 'racingstables.stablename', 'arrivals.score', 'drives.year,drives.number,drives.name,drives.surname', 'drivers.birthdate', 'racingstables.manager']",0,22,22,0.0,0.0,0,0,23,24,0.0,0.0,0,0,22,22,5,3,True,2,0,0,0,0,1,False
exercise-4,sql,rq5,4,2025-07-28T16-05-23,1,3.1564,gpt,gpt,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,ARRIVAL,"['position', 'time', 'score']","[{'from': 'grandPrix', 'to': 'date', 'label': 'fp'}, {'from': 'grandPrix', 'to': 'circuitName', 'label': 'fp'}, {'from': 'circuitName', 'to': 'city', 'label': 'fp'}, {'from': 'circuitName', 'to': 'length', 'label': 'fp'}, {'from': 'circuitName', 'to': 'description', 'label': 'fp'}, {'from': 'driver', 'to': 'name', 'label': 'fp'}, {'from': 'driver', 'to': 'surname', 'label': 'fp'}, {'from': 'driver', 'to': 'birthDate', 'label': 'fp'}, {'from': 'car', 'to': 'number', 'label': 'fp'}, {'from': 'car', 'to': 'stableName', 'label': 'fp'}, {'from': 'stableName', 'to': 'mainAddress', 'label': 'fp'}, {'from': 'stableName', 'to': 'manager', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'grandPrix', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'driver', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'car', 'label': 'fp'}]",[],"['mainaddress', 'grandprix', 'circuitname', 'date', 'stablename', 'birthdate', 'length', 'surname', 'driver', 'score', 'description', 'time', 'car', 'name', 'manager', 'arrival', 'number', 'position', 'city']","['racingcircuits.length', 'arrivals.time', 'racingcircuits.circuitname', 'drives.todate', 'arrivals', 'arrivals.position', 'racingcircuits.city', 'drives.fromdate', 'racingstables.mainaddress', 'drivers.name', 'grandprixs.date', 'grandprixs.numberoflaps', 'racingcircuits.description', 'drivers.surname', 'grandprixs.date,grandprixs.circuitname', 'drives.year', 'cars.number', 'drivers.name,drivers.surname', 'racingstables.stablename', 'arrivals.score', 'drives.year,drives.number,drives.name,drives.surname', 'drivers.birthdate', 'racingstables.manager']",0,22,18,0.0,0.0,0,0,23,19,0.0,0.0,0,0,22,18,5,3,True,1,0,0,0,0,0,False
exercise-4,sql,rq5,4,2025-07-28T16-05-25,1,2.1922,gpt,gpt,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,ARRIVAL,"['position', 'time', 'score']","[{'from': 'grandPrix', 'to': 'date', 'label': 'fp'}, {'from': 'grandPrix', 'to': 'circuitName', 'label': 'fp'}, {'from': 'circuitName', 'to': 'city', 'label': 'fp'}, {'from': 'circuitName', 'to': 'length', 'label': 'fp'}, {'from': 'circuitName', 'to': 'description', 'label': 'fp'}, {'from': 'driver', 'to': 'name', 'label': 'fp'}, {'from': 'driver', 'to': 'surname', 'label': 'fp'}, {'from': 'driver', 'to': 'birthDate', 'label': 'fp'}, {'from': 'car', 'to': 'number', 'label': 'fp'}, {'from': 'car', 'to': 'stableName', 'label': 'fp'}, {'from': 'stableName', 'to': 'mainAddress', 'label': 'fp'}, {'from': 'stableName', 'to': 'manager', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'grandPrix', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'driver', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'car', 'label': 'fp'}]",[],"['mainaddress', 'grandprix', 'circuitname', 'date', 'stablename', 'birthdate', 'length', 'surname', 'driver', 'score', 'description', 'time', 'car', 'name', 'manager', 'arrival', 'number', 'position', 'city']","['racingcircuits.length', 'arrivals.time', 'racingcircuits.circuitname', 'drives.todate', 'arrivals', 'arrivals.position', 'racingcircuits.city', 'drives.fromdate', 'racingstables.mainaddress', 'drivers.name', 'grandprixs.date', 'grandprixs.numberoflaps', 'racingcircuits.description', 'drivers.surname', 'grandprixs.date,grandprixs.circuitname', 'drives.year', 'cars.number', 'drivers.name,drivers.surname', 'racingstables.stablename', 'arrivals.score', 'drives.year,drives.number,drives.name,drives.surname', 'drivers.birthdate', 'racingstables.manager']",0,22,18,0.0,0.0,0,0,23,19,0.0,0.0,0,0,22,18,5,3,True,1,0,0,0,0,0,False
exercise-4,sql,rq5,4,2025-07-28T16-05-28,1,2.4473,gpt,gpt,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,ARRIVAL,"['position', 'time', 'score']","[{'from': 'grandPrix', 'to': 'date', 'label': 'fp'}, {'from': 'grandPrix', 'to': 'circuitName', 'label': 'fp'}, {'from': 'circuitName', 'to': 'city', 'label': 'fp'}, {'from': 'circuitName', 'to': 'length', 'label': 'fp'}, {'from': 'circuitName', 'to': 'description', 'label': 'fp'}, {'from': 'driver', 'to': 'name', 'label': 'fp'}, {'from': 'driver', 'to': 'surname', 'label': 'fp'}, {'from': 'driver', 'to': 'birthDate', 'label': 'fp'}, {'from': 'car', 'to': 'number', 'label': 'fp'}, {'from': 'car', 'to': 'stableName', 'label': 'fp'}, {'from': 'stableName', 'to': 'mainAddress', 'label': 'fp'}, {'from': 'stableName', 'to': 'manager', 'label': 'fp'}, {'from': 'drive', 'to': 'year', 'label': 'fp'}, {'from': 'drive', 'to': 'fromDate', 'label': 'fp'}, {'from': 'drive', 'to': 'toDate', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'grandPrix', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'driver', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'car', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'fp'}]",[],"['mainaddress', 'fromdate', 'grandprix', 'circuitname', 'date', 'drive', 'stablename', 'birthdate', 'surname', 'length', 'driver', 'score', 'todate', 'description', 'year', 'time', 'car', 'name', 'manager', 'arrival', 'number', 'position', 'city']","['racingcircuits.length', 'arrivals.time', 'racingcircuits.circuitname', 'drives.todate', 'arrivals', 'arrivals.position', 'racingcircuits.city', 'drives.fromdate', 'racingstables.mainaddress', 'drivers.name', 'grandprixs.date', 'grandprixs.numberoflaps', 'racingcircuits.description', 'drivers.surname', 'grandprixs.date,grandprixs.circuitname', 'drives.year', 'cars.number', 'drivers.name,drivers.surname', 'racingstables.stablename', 'arrivals.score', 'drives.year,drives.number,drives.name,drives.surname', 'drivers.birthdate', 'racingstables.manager']",0,22,21,0.0,0.0,0,0,23,23,0.0,0.0,0,0,22,21,5,3,True,2,0,0,0,0,1,False
exercise-4,sql,rq5,4,2025-07-28T16-05-30,1,2.6567,gpt,gpt,gpt-4o,2024-04-01-preview,0.1,,1,,0.9,5,ARRIVAL,"['position', 'time', 'score']","[{'from': 'grandPrix', 'to': 'date', 'label': 'fp'}, {'from': 'grandPrix', 'to': 'circuitName', 'label': 'fp'}, {'from': 'circuitName', 'to': 'city', 'label': 'fp'}, {'from': 'circuitName', 'to': 'length', 'label': 'fp'}, {'from': 'circuitName', 'to': 'description', 'label': 'fp'}, {'from': 'grandPrix', 'to': 'numberOfLaps', 'label': 'fp'}, {'from': 'driver', 'to': 'name', 'label': 'fp'}, {'from': 'driver', 'to': 'surname', 'label': 'fp'}, {'from': 'driver', 'to': 'birthDate', 'label': 'fp'}, {'from': 'car', 'to': 'number', 'label': 'fp'}, {'from': 'car', 'to': 'stableName', 'label': 'fp'}, {'from': 'stableName', 'to': 'mainAddress', 'label': 'fp'}, {'from': 'stableName', 'to': 'manager', 'label': 'fp'}, {'from': 'drive', 'to': 'year', 'label': 'fp'}, {'from': 'drive', 'to': 'fromDate', 'label': 'fp'}, {'from': 'drive', 'to': 'toDate', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'grandPrix', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'driver', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'car', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'fp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'fp'}]",[],"['mainaddress', 'fromdate', 'grandprix', 'circuitname', 'date', 'drive', 'stablename', 'birthdate', 'surname', 'length', 'driver', 'score', 'todate', 'numberoflaps', 'description', 'year', 'time', 'car', 'name', 'manager', 'arrival', 'number', 'position', 'city']","['racingcircuits.length', 'arrivals.time', 'racingcircuits.circuitname', 'drives.todate', 'arrivals', 'arrivals.position', 'racingcircuits.city', 'drives.fromdate', 'racingstables.mainaddress', 'drivers.name', 'grandprixs.date', 'grandprixs.numberoflaps', 'racingcircuits.description', 'drivers.surname', 'grandprixs.date,grandprixs.circuitname', 'drives.year', 'cars.number', 'drivers.name,drivers.surname', 'racingstables.stablename', 'arrivals.score', 'drives.year,drives.number,drives.name,drives.surname', 'drivers.birthdate', 'racingstables.manager']",0,22,22,0.0,0.0,0,0,23,24,0.0,0.0,0,0,22,22,5,3,True,2,0,0,0,0,1,False
